Sample_ID_1	Sample_ID_2	Population_1	Population_2	Ind_1	Ind_2	CHRType	K	Value
PD22NLD0147F	PDOM2022NLD0108J	Garderen	Utrecht	Garderen_02	Utrecht_15	Autosomes	K = 4	 0.001970
PD22NLD0147F	PDOM2022NLD0108J	Garderen	Utrecht	Garderen_02	Utrecht_15	Allosome	K = 7	 0.009992
PD22NLD0147F	PDOM2022NLD0108J	Garderen	Utrecht	Garderen_02	Utrecht_15	Allosome	K = 6	 0.007704
PD22NLD0146F	PDOM2022NLD0108J	Garderen	Utrecht	Garderen_01	Utrecht_15	Autosomes	K = 3	-0.000146
PD22NLD0147F	PDOM2022NLD0108J	Garderen	Utrecht	Garderen_02	Utrecht_15	Allosome	K = 2	-0.007066
PD22NLD0147F	PDOM2022NLD0108J	Garderen	Utrecht	Garderen_02	Utrecht_15	Autosomes	K = 6	-0.002983
PD22NLD0147F	PI22NLD0001M	Garderen	Y150239	Garderen_02	Y150239	Allosome	K = 5	 0.027199
PD22NLD0147F	PI22NLD0001M	Garderen	Y150239	Garderen_02	Y150239	Autosomes	K = 2	 0.015864
PD22NLD0147F	PI22NLD0001M	Garderen	Y150239	Garderen_02	Y150239	Autosomes	K = 3	 0.014893
PD22NLD0146F	PI22NLD0001M	Garderen	Y150239	Garderen_01	Y150239	Allosome	K = 5	 0.034570
PD22NLD0146F	PI22NLD0001M	Garderen	Y150239	Garderen_01	Y150239	Allosome	K = 3	 0.036945
PD22NLD0146F	PI22NLD0001M	Garderen	Y150239	Garderen_01	Y150239	Allosome	K = 7	 0.034908
PD22NLD0146F	PI22NLD0001M	Garderen	Y150239	Garderen_01	Y150239	Autosomes	K = 2	 0.013368
PD22NLD0146F	PI22NLD0001M	Garderen	Y150239	Garderen_01	Y150239	Autosomes	K = 4	 0.012508
PD22NLD0146F	PI22NLD0001M	Garderen	Y150239	Garderen_01	Y150239	Allosome	K = 6	 0.032445
PD22NLD0146F	PI22NLD0001M	Garderen	Y150239	Garderen_01	Y150239	Autosomes	K = 5	 0.012370
PD22NLD0147F	PI22NLD0001M	Garderen	Y150239	Garderen_02	Y150239	Autosomes	K = 6	 0.011082
PD22NLD0147F	PI22NLD0001M	Garderen	Y150239	Garderen_02	Y150239	Allosome	K = 6	 0.022864
PD22NLD0146F	PI22NLD0001M	Garderen	Y150239	Garderen_01	Y150239	Allosome	K = 2	 0.037495
PD22NLD0146F	PI22NLD0001M	Garderen	Y150239	Garderen_01	Y150239	Allosome	K = 4	 0.011430
PD22NLD0146F	PI22NLD0001M	Garderen	Y150239	Garderen_01	Y150239	Autosomes	K = 6	 0.016026
PD22NLD0147F	PI22NLD0001M	Garderen	Y150239	Garderen_02	Y150239	Allosome	K = 7	 0.026149
PD22NLD0147F	PI22NLD0001M	Garderen	Y150239	Garderen_02	Y150239	Allosome	K = 4	 0.009595
PD22NLD0147F	PI22NLD0001M	Garderen	Y150239	Garderen_02	Y150239	Autosomes	K = 5	 0.014557
PD22NLD0146F	PI22NLD0001M	Garderen	Y150239	Garderen_01	Y150239	Autosomes	K = 3	 0.012376
PD22NLD0147F	PI22NLD0001M	Garderen	Y150239	Garderen_02	Y150239	Allosome	K = 2	 0.036083
PD22NLD0147F	PI22NLD0001M	Garderen	Y150239	Garderen_02	Y150239	Autosomes	K = 7	 0.010608
PD22NLD0147F	PI22NLD0001M	Garderen	Y150239	Garderen_02	Y150239	Allosome	K = 3	 0.036449
PD22NLD0147F	PI22NLD0001M	Garderen	Y150239	Garderen_02	Y150239	Autosomes	K = 4	 0.014719
PD22NLD0146F	PI22NLD0001M	Garderen	Y150239	Garderen_01	Y150239	Autosomes	K = 7	 0.007722
Guglionesi_336	Guglionesi_336	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_01	Autosomes	K = 7	10
Guglionesi_336	Guglionesi_336	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_01	Allosome	K = 6	10
Guglionesi_336	Guglionesi_336	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_01	Autosomes	K = 6	10
Guglionesi_336	Guglionesi_336	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_01	Allosome	K = 4	10
Guglionesi_336	Guglionesi_336	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_01	Autosomes	K = 3	10
Guglionesi_336	Guglionesi_336	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_01	Allosome	K = 7	10
Guglionesi_336	Guglionesi_336	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_01	Autosomes	K = 5	10
Guglionesi_336	Guglionesi_336	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_01	Autosomes	K = 2	10
Guglionesi_336	Guglionesi_336	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_01	Allosome	K = 3	10
Guglionesi_336	Guglionesi_336	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_01	Autosomes	K = 4	10
Guglionesi_336	Guglionesi_336	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_01	Allosome	K = 2	10
Guglionesi_336	Guglionesi_336	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_01	Allosome	K = 5	10
Guglionesi_426	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_02	Allosome	K = 3	10
Guglionesi_336	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_02	Autosomes	K = 7	 0.000718
Guglionesi_336	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_02	Autosomes	K = 6	 0.000423
Guglionesi_336	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_02	Allosome	K = 4	 0.054216
Guglionesi_336	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_02	Autosomes	K = 3	 0.005790
Guglionesi_426	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_02	Autosomes	K = 5	10
Guglionesi_426	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_02	Allosome	K = 4	10
Guglionesi_426	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_02	Autosomes	K = 7	10
Guglionesi_336	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_02	Allosome	K = 7	 0.053024
Guglionesi_426	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_02	Allosome	K = 2	10
Guglionesi_336	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_02	Allosome	K = 6	 0.024142
Guglionesi_336	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_02	Allosome	K = 3	 0.055287
Guglionesi_426	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_02	Allosome	K = 7	10
Guglionesi_336	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_02	Autosomes	K = 5	 0.000109
Guglionesi_426	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_02	Allosome	K = 5	10
Guglionesi_426	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_02	Autosomes	K = 6	10
Guglionesi_426	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_02	Autosomes	K = 3	10
Guglionesi_426	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_02	Autosomes	K = 2	10
Guglionesi_426	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_02	Allosome	K = 6	10
Guglionesi_336	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_02	Autosomes	K = 2	 0.016251
Guglionesi_336	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_02	Allosome	K = 2	 0.169976
Guglionesi_336	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_02	Allosome	K = 5	 0.054166
Guglionesi_426	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_02	Autosomes	K = 4	10
Guglionesi_336	Guglionesi_426	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_02	Autosomes	K = 4	 0.005790
Guglionesi_426	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_03	Allosome	K = 3	 0.065850
Guglionesi_427	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_03	Autosomes	K = 4	10
Guglionesi_427	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_03	Allosome	K = 5	10
Guglionesi_336	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_03	Autosomes	K = 7	 0.002081
Guglionesi_427	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_03	Autosomes	K = 5	10
Guglionesi_427	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_03	Autosomes	K = 7	10
Guglionesi_426	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_03	Allosome	K = 2	 0.175772
Guglionesi_427	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_03	Autosomes	K = 3	10
Guglionesi_426	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_03	Allosome	K = 4	 0.065810
Guglionesi_336	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_03	Allosome	K = 4	 0.180666
Guglionesi_336	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_03	Allosome	K = 7	 0.183602
Guglionesi_427	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_03	Allosome	K = 4	10
Guglionesi_336	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_03	Allosome	K = 3	 0.180918
Guglionesi_427	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_03	Allosome	K = 3	10
Guglionesi_336	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_03	Autosomes	K = 6	 0.001465
Guglionesi_426	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_03	Autosomes	K = 3	 0.002828
Guglionesi_336	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_03	Autosomes	K = 3	 0.006719
Guglionesi_426	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_03	Autosomes	K = 7	-0.003106
Guglionesi_336	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_03	Autosomes	K = 2	 0.017352
Guglionesi_427	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_03	Allosome	K = 6	10
Guglionesi_336	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_03	Allosome	K = 6	 0.178838
Guglionesi_426	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_03	Autosomes	K = 5	-0.004020
Guglionesi_427	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_03	Allosome	K = 2	10
Guglionesi_426	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_03	Allosome	K = 6	 0.025713
Guglionesi_427	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_03	Autosomes	K = 2	10
Guglionesi_426	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_03	Allosome	K = 5	 0.065444
Guglionesi_336	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_03	Autosomes	K = 5	 0.001152
Guglionesi_426	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_03	Autosomes	K = 6	-0.004047
Guglionesi_427	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_03	Autosomes	K = 6	10
Guglionesi_426	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_03	Allosome	K = 7	 0.068818
Guglionesi_427	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_03	Allosome	K = 7	10
Guglionesi_336	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_03	Allosome	K = 2	 0.270120
Guglionesi_426	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_03	Autosomes	K = 2	 0.014973
Guglionesi_336	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_03	Allosome	K = 5	 0.180322
Guglionesi_336	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_03	Autosomes	K = 4	 0.006719
Guglionesi_426	Guglionesi_427	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_03	Autosomes	K = 4	 0.002828
Guglionesi_426	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_04	Autosomes	K = 6	 0.003026
Guglionesi_427	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_04	Autosomes	K = 4	 0.007191
Guglionesi_426	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_04	Autosomes	K = 2	 0.019878
Guglionesi_428	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_04	Autosomes	K = 5	10
Guglionesi_427	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_04	Autosomes	K = 7	 0.002858
Guglionesi_427	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_04	Allosome	K = 6	-0.023101
Guglionesi_336	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_04	Autosomes	K = 7	 0.003346
Guglionesi_428	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_04	Allosome	K = 2	10
Guglionesi_428	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_04	Allosome	K = 3	10
Guglionesi_428	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_04	Allosome	K = 7	10
Guglionesi_427	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_04	Allosome	K = 5	 0.006160
Guglionesi_427	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_04	Autosomes	K = 5	 0.002583
Guglionesi_428	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_04	Autosomes	K = 2	10
Guglionesi_426	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_04	Allosome	K = 4	 0.052520
Guglionesi_426	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_04	Autosomes	K = 5	 0.002926
Guglionesi_426	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_04	Allosome	K = 3	 0.053897
Guglionesi_426	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_04	Allosome	K = 2	 0.160802
Guglionesi_427	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_04	Allosome	K = 4	 0.006638
Guglionesi_336	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_04	Allosome	K = 7	 0.072033
Guglionesi_426	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_04	Autosomes	K = 7	 0.002715
Guglionesi_427	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_04	Autosomes	K = 3	 0.007191
Guglionesi_336	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_04	Autosomes	K = 5	 0.003408
Guglionesi_336	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_04	Autosomes	K = 6	 0.003851
Guglionesi_428	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_04	Autosomes	K = 6	10
Guglionesi_336	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_04	Autosomes	K = 3	 0.007244
Guglionesi_426	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_04	Autosomes	K = 3	 0.007611
Guglionesi_426	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_04	Allosome	K = 6	 0.005123
Guglionesi_426	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_04	Allosome	K = 5	 0.052006
Guglionesi_428	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_04	Allosome	K = 6	10
Guglionesi_336	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_04	Allosome	K = 3	 0.073066
Guglionesi_336	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_04	Allosome	K = 4	 0.071494
Guglionesi_427	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_04	Allosome	K = 3	 0.007320
Guglionesi_428	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_04	Allosome	K = 5	10
Guglionesi_428	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_04	Autosomes	K = 7	10
Guglionesi_427	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_04	Allosome	K = 2	 0.111353
Guglionesi_428	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_04	Autosomes	K = 4	10
Guglionesi_427	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_04	Autosomes	K = 2	 0.019526
Guglionesi_426	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_04	Allosome	K = 7	 0.017739
Guglionesi_427	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_04	Allosome	K = 7	 0.000095
Guglionesi_336	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_04	Allosome	K = 6	 0.051896
Guglionesi_427	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_04	Autosomes	K = 6	 0.002680
Guglionesi_428	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_04	Allosome	K = 4	10
Guglionesi_336	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_04	Autosomes	K = 2	 0.018306
Guglionesi_426	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_04	Autosomes	K = 4	 0.007611
Guglionesi_428	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_04	Autosomes	K = 3	10
Guglionesi_336	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_04	Autosomes	K = 4	 0.007244
Guglionesi_336	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_04	Allosome	K = 5	 0.071284
Guglionesi_336	Guglionesi_428	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_04	Allosome	K = 2	 0.169056
Guglionesi_427	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_05	Allosome	K = 5	-0.014797
Guglionesi_426	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_05	Allosome	K = 2	 0.118998
Guglionesi_429	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_05	Autosomes	K = 6	10
Guglionesi_336	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_05	Autosomes	K = 7	-0.002904
Guglionesi_428	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_05	Allosome	K = 2	 0.108454
Guglionesi_429	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_05	Autosomes	K = 3	10
Guglionesi_428	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_05	Allosome	K = 3	 0.021418
Guglionesi_427	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_05	Autosomes	K = 4	 0.002930
Guglionesi_336	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_05	Allosome	K = 2	 0.053628
Guglionesi_427	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_05	Allosome	K = 6	-0.033856
Guglionesi_429	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_05	Autosomes	K = 2	10
Guglionesi_429	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_05	Autosomes	K = 7	10
Guglionesi_336	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_05	Allosome	K = 5	-0.058906
Guglionesi_426	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_05	Allosome	K = 3	 0.016095
Guglionesi_428	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_05	Autosomes	K = 2	 0.016839
Guglionesi_427	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_05	Autosomes	K = 5	-0.004271
Guglionesi_429	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_05	Autosomes	K = 5	10
Guglionesi_428	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_05	Autosomes	K = 6	-0.000047
Guglionesi_427	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_05	Autosomes	K = 7	-0.003354
Guglionesi_429	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_05	Allosome	K = 4	10
Guglionesi_336	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_05	Autosomes	K = 3	 0.002985
Guglionesi_429	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_05	Autosomes	K = 4	10
Guglionesi_428	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_05	Allosome	K = 6	-0.016849
Guglionesi_426	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_05	Allosome	K = 5	 0.015261
Guglionesi_428	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_05	Allosome	K = 7	-0.033283
Guglionesi_426	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_05	Allosome	K = 6	-0.031964
Guglionesi_427	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_05	Autosomes	K = 3	 0.002929
Guglionesi_336	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_05	Allosome	K = 7	-0.062747
Guglionesi_426	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_05	Autosomes	K = 7	 0.004963
Guglionesi_426	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_05	Autosomes	K = 6	 0.004386
Guglionesi_428	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_05	Allosome	K = 4	 0.019768
Guglionesi_427	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_05	Allosome	K = 3	-0.013748
Guglionesi_428	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_05	Autosomes	K = 7	-0.000317
Guglionesi_427	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_05	Allosome	K = 7	-0.017274
Guglionesi_426	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_05	Allosome	K = 4	 0.015603
Guglionesi_429	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_05	Allosome	K = 5	10
Guglionesi_336	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_05	Autosomes	K = 4	 0.002985
Guglionesi_336	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_05	Autosomes	K = 6	-0.003405
Guglionesi_427	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_05	Allosome	K = 4	-0.014328
Guglionesi_336	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_05	Allosome	K = 4	-0.058683
Guglionesi_429	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_05	Allosome	K = 7	10
Guglionesi_336	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_05	Allosome	K = 3	-0.057466
Guglionesi_336	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_05	Autosomes	K = 5	-0.003514
Guglionesi_426	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_05	Autosomes	K = 3	 0.011611
Guglionesi_428	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_05	Autosomes	K = 4	 0.005480
Guglionesi_426	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_05	Autosomes	K = 2	 0.022003
Guglionesi_426	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_05	Autosomes	K = 5	 0.004647
Guglionesi_427	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_05	Autosomes	K = 2	 0.013756
Guglionesi_429	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_05	Allosome	K = 3	10
Guglionesi_336	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_05	Autosomes	K = 2	 0.012537
Guglionesi_428	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_05	Allosome	K = 5	 0.019259
Guglionesi_426	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_05	Allosome	K = 7	-0.032947
Guglionesi_427	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_05	Autosomes	K = 6	-0.004511
Guglionesi_336	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_05	Allosome	K = 6	-0.075021
Guglionesi_427	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_05	Allosome	K = 2	 0.084846
Guglionesi_429	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_05	Allosome	K = 2	10
Guglionesi_428	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_05	Autosomes	K = 5	 0.000052
Guglionesi_429	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_05	Allosome	K = 6	10
Guglionesi_428	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_05	Autosomes	K = 3	 0.005480
Guglionesi_426	Guglionesi_429	Guglionesi	Guglionesi	Guglionesi_02	Guglionesi_05	Autosomes	K = 4	 0.011611
Guglionesi_429	Guglionesi_431	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_06	Autosomes	K = 7	 0.004016
Guglionesi_427	Guglionesi_431	Guglionesi	Guglionesi	Guglionesi_03	Guglionesi_06	Allosome	K = 5	-0.079361
Guglionesi_428	Guglionesi_431	Guglionesi	Guglionesi	Guglionesi_04	Guglionesi_06	Allosome	K = 3	 0.034100
Guglionesi_429	Guglionesi_431	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_06	Autosomes	K = 3	 0.011067
Guglionesi_336	Guglionesi_431	Guglionesi	Guglionesi	Guglionesi_01	Guglionesi_06	Allosome	K = 6	-0.085092
Guglionesi_429	Guglionesi_431	Guglionesi	Guglionesi	Guglionesi_05	Guglionesi_06	Autosomes	K = 5	 0.003889
